Date,Time,InternalTemperature,ExternalTemperature
2022-05-26,2022-05-26 20:00:00.000000000,86.0,61.3
2022-05-27,2022-05-27 14:00:00.000000000,86.77710344827587,62.14275862068968
2022-05-28,2022-05-28 14:00:00.000000000,87.0303448275862,60.533793103448325
2022-05-29,2022-05-29 14:00:00.000000000,90.75572413793104,69.94965517241381
2022-05-30,2022-05-30 14:00:00.000000000,92.35089655172413,73.25931034482763
2022-05-31,2022-05-31 14:00:00.000000000,93.23227586206897,75.43517241379307
2022-06-01,2022-06-01 14:00:00.000000000,93.19131034482758,76.83034482758632
2022-06-02,2022-06-02 14:00:00.000000000,91.3475,75.83862068965513
2022-06-03,2022-06-03 14:00:00.000000000,84.45075862068965,64.29517241379311
2022-06-04,2022-06-04 14:00:00.000000000,86.23577464788733,67.00068965517242
2022-06-05,2022-06-05 14:00:00.000000000,88.01625,66.26275862068968
2022-06-06,2022-06-06 14:00:00.000000000,86.56482758620689,66.65103448275867
2022-06-07,2022-06-07 14:00:00.000000000,85.50344827586207,67.54068965517241
2022-06-08,2022-06-08 14:00:00.000000000,87.71931034482758,70.94827586206898
2022-06-09,2022-06-09 14:25:00.000000000,89.42666666666666,68.3037037037037
2022-06-10,2022-06-10 14:00:00.000000000,85.03296551724138,67.17517241379312
2022-06-11,2022-06-11 14:00:00.000000000,87.19420689655172,68.62896551724134
2022-06-12,2022-06-12 14:00:00.000000000,92.48248275862068,74.79724137931035
2022-06-13,2022-06-13 14:00:00.000000000,93.4991724137931,78.97448275862072
2022-06-14,2022-06-14 14:00:00.000000000,89.70069930069931,73.59862068965516
2022-06-15,2022-06-15 14:00:00.000000000,94.015,80.92275862068963
2022-06-16,2022-06-16 13:57:39.574468096,93.75148936170213,80.53971631205673
2022-06-17,2022-06-17 14:00:00.000000000,90.80537931034483,72.65586206896556
2022-06-18,2022-06-18 14:00:00.000000000,90.85751724137931,68.60206896551722
2022-06-19,2022-06-19 14:00:00.000000000,89.88303448275863,66.51586206896553
2022-06-20,2022-06-20 14:00:00.000000000,89.28096551724138,70.09448275862069
2022-06-21,2022-06-21 08:42:13.333333248,79.23,64.4888888888889
2022-06-22,2022-06-22 17:10:00.000000000,98.22434782608696,81.05797101449276
2022-06-23,2022-06-23 13:30:27.067669248,93.61007518796993,76.3781954887218
2022-06-24,2022-06-24 11:45:00.000000256,90.61076923076924,71.34285714285713
2022-06-26,2022-06-26 08:00:00.000000000,87.44,65.5
2022-06-27,2022-06-27 16:17:30.000000000,92.544,73.41555555555554
2022-06-28,2022-06-28 10:07:30.000000000,85.74730769230769,63.915384615384596
2022-06-29,2022-06-29 15:15:00.000000000,91.29982608695651,74.4904347826087
2022-06-30,2022-06-30 14:00:00.000000000,90.95806896551724,66.12689655172433
2022-07-01,2022-07-01 14:00:00.000000000,92.55572413793104,76.05241379310348
2022-07-02,2022-07-02 14:00:00.000000000,92.94303448275862,76.14344827586208
2022-07-03,2022-07-03 08:00:00.000000000,90.14,68.0
2022-07-04,2022-07-04 14:42:30.000000000,93.04671875,76.50625000000001
2022-07-05,2022-07-05 15:39:12.631578880,92.012,77.24
2022-07-06,2022-07-06 14:00:00.000000000,92.79903448275863,77.27999999999996
2022-07-07,2022-07-07 15:34:53.939394048,95.31272727272726,78.15151515151514
2022-07-08,2022-07-08 14:00:00.000000000,94.02551724137932,75.9268965517241
2022-07-09,2022-07-09 14:00:00.000000000,90.52110344827585,70.43724137931035
2022-07-10,2022-07-10 11:16:47.692307712,85.29846153846154,62.13461538461539
2022-07-11,2022-07-11 14:00:00.000000000,91.62965517241379,67.50689655172413
2022-07-12,2022-07-12 14:01:50.416666624,93.59875,75.7916666666667
2022-07-13,2022-07-13 14:00:00.000000000,89.68937931034482,72.551724137931
2022-07-14,2022-07-14 14:00:00.000000000,89.91655172413793,72.40275862068958
2022-07-15,2022-07-15 14:00:00.000000000,89.51558620689656,75.67379310344826
2022-07-16,2022-07-16 14:00:00.000000000,90.9208275862069,76.08758620689653
2022-07-17,2022-07-17 14:00:00.000000000,89.05379310344827,74.7275862068966
2022-07-18,2022-07-18 14:00:00.000000000,88.85641379310346,75.94137931034481
2022-07-19,2022-07-19 14:00:00.000000000,92.23793103448276,73.30482758620688
2022-07-20,2022-07-20 14:00:00.000000000,90.74703448275862,74.93931034482758
2022-07-21,2022-07-21 14:00:00.000000000,91.20510344827586,73.49379310344827
2022-07-22,2022-07-22 14:00:00.000000000,92.86110344827587,79.72620689655173
2022-07-23,2022-07-23 14:00:00.000000000,92.66372413793103,78.02689655172412
2022-07-24,2022-07-24 14:00:00.000000000,90.83268965517242,74.76344827586203
2022-07-25,2022-07-25 14:00:00.000000000,88.21958620689655,71.47862068965519
2022-07-26,2022-07-26 12:10:00.000000000,91.15049504950495,75.1871287128713
2022-07-27,2022-07-27 14:00:00.000000000,92.99393103448277,77.05310344827585
2022-07-28,2022-07-28 14:00:00.000000000,92.94427586206896,75.16482758620693
2022-07-29,2022-07-29 14:00:00.000000000,92.26648275862068,71.5193103448276
2022-07-30,2022-07-30 14:00:00.000000000,91.91268965517241,73.31241379310345
2022-07-31,2022-07-31 14:00:00.000000000,90.89103448275863,71.44965517241377
2022-08-01,2022-08-01 14:00:00.000000000,90.81406896551725,70.8696551724138
2022-08-02,2022-08-02 14:00:00.000000000,93.52648275862069,74.15724137931032
2022-08-03,2022-08-03 14:00:00.000000000,92.88344827586207,78.07999999999998
2022-08-04,2022-08-04 14:00:00.000000000,90.63903448275862,75.05241379310345
2022-08-05,2022-08-05 14:00:00.000000000,89.94386206896552,73.12965517241379
2022-08-06,2022-08-06 14:00:00.000000000,88.76206896551724,70.84275862068962
2022-08-07,2022-08-07 14:00:00.000000000,91.46331034482759,74.20965517241382
2022-08-08,2022-08-08 14:00:00.000000000,92.54703448275862,75.30620689655173
2022-08-09,2022-08-09 14:00:00.000000000,92.31613793103449,73.84482758620688
2022-08-10,2022-08-10 14:00:00.000000000,92.24041379310346,71.65931034482762
2022-08-11,2022-08-11 14:00:00.000000000,91.81375,68.62758620689652
2022-08-12,2022-08-12 14:00:00.000000000,94.1831724137931,71.21310344827589
2022-08-13,2022-08-13 14:00:00.000000000,93.56868965517242,67.44000000000003
2022-08-14,2022-08-14 14:00:00.000000000,91.69668965517242,68.32
2022-08-15,2022-08-15 14:00:00.000000000,91.94248275862068,68.73103448275859
2022-08-16,2022-08-16 14:00:00.000000000,91.89903448275862,61.73448275862074
